Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia	Total
OG0009453	1	1	2	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	1	1	0	11
OG0009454	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	2	0	0	0	0	11
OG0009455	1	7	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009456	5	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	11
OG0009457	4	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	11
OG0009458	2	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	11
OG0009459	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	11
OG0009460	1	1	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	1	1	1	11
OG0009461	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	11
OG0009462	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11
OG0009463	2	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	2	0	0	0	0	11
OG0009464	1	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	11
OG0009465	0	4	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	11
OG0009466	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009467	0	3	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009468	0	7	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11
OG0009469	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	11
OG0009470	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11
OG0009471	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009472	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009473	0	1	1	0	0	0	0	2	1	1	1	1	0	1	0	0	0	1	0	0	1	11
OG0009474	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11
OG0009475	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009476	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	4	1	1	11
OG0009477	0	7	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009478	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	2	0	0	1	1	0	11
OG0009479	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	11
OG0009480	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11
OG0009481	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009482	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009483	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11
OG0009484	0	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	11
OG0009485	0	9	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009486	0	0	2	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	11
OG0009487	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009488	0	0	2	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	11
OG0009489	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009490	0	0	5	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	2	0	11
OG0009491	0	0	0	2	2	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	11
OG0009492	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	11
OG0009493	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	11
OG0009494	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	11
OG0009495	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	2	0	0	0	0	11
OG0009496	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	11
OG0009497	0	0	0	1	1	0	0	0	0	1	1	0	2	0	0	1	2	0	2	0	0	11
OG0009498	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	11
OG0009499	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	11
OG0009500	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	2	0	0	0	0	11
OG0009501	0	0	0	1	1	0	1	0	1	1	0	1	0	0	1	0	1	1	1	0	1	11
OG0009502	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	11
OG0009503	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	0	0	1	11
OG0009504	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	1	11
OG0009505	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	1	11
OG0009506	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	11
OG0009507	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	11
OG0009508	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	11
OG0009509	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	11
OG0009510	0	0	0	1	1	0	1	0	1	2	1	0	1	0	1	0	0	1	0	0	1	11
OG0009511	0	0	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	2	11
OG0009512	0	0	0	1	1	0	0	0	0	1	0	0	2	1	1	1	1	0	1	0	1	11
OG0009513	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	11
OG0009514	0	0	0	1	1	0	1	0	0	2	1	1	1	2	1	0	0	0	0	0	0	11
OG0009515	0	0	0	1	1	0	1	0	0	1	0	1	2	0	1	1	1	0	1	0	0	11
OG0009516	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	0	1	11
OG0009517	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	11
OG0009518	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	11
OG0009519	0	0	0	1	0	2	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	11
OG0009520	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	11
OG0009521	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	11
OG0009522	0	0	0	1	1	0	1	0	0	2	1	1	0	1	0	1	1	0	1	0	0	11
OG0009523	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	11
OG0009524	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	0	1	11
OG0009525	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	2	11
OG0009526	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	6	11
OG0009527	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	11
OG0009528	0	0	0	1	1	0	0	0	0	1	2	1	1	0	1	1	1	1	0	0	0	11
OG0009529	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	11
OG0009530	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	11
OG0009531	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	11
OG0009532	0	0	0	2	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	11
OG0009533	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	11
OG0009534	0	0	0	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	1	11
OG0009535	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	2	11
OG0009536	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	11
OG0009537	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	11
OG0009538	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	11
OG0009539	0	0	0	0	1	0	1	0	1	1	1	2	1	0	1	1	1	0	0	0	0	11
OG0009540	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	2	2	0	0	0	0	11
OG0009541	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009542	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	11
OG0009543	0	0	0	0	1	0	3	0	1	1	1	1	0	0	1	0	1	1	0	0	0	11
OG0009544	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	11
OG0009545	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	2	11
OG0009546	0	0	0	0	2	0	1	0	0	0	0	4	0	0	0	1	1	0	0	0	2	11
OG0009547	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	11
OG0009548	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	11
OG0009549	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009550	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009551	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009552	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	1	2	1	1	11
OG0009553	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	0	0	3	1	0	11
OG0009554	0	0	0	0	0	1	2	0	2	2	2	0	1	0	0	1	0	0	0	0	0	11
OG0009555	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	7	0	0	11
OG0009556	0	0	0	0	0	0	1	0	1	0	0	1	3	1	1	1	1	0	0	0	1	11
OG0009557	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009558	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009559	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	11
OG0009560	0	0	0	0	0	0	0	1	0	0	1	3	2	0	0	3	1	0	0	0	0	11
OG0009561	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OG0009562	0	0	0	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	4	0	0	11
OG0009563	0	0	0	0	0	0	0	0	1	0	1	2	1	1	2	1	1	0	1	0	0	11
OG0009564	0	0	0	0	0	0	0	0	1	0	0	1	1	0	4	1	1	0	1	0	1	11
OG0009565	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	11
OG0009566	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	11
OG0009567	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11
OG0009568	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11
OG0009569	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11
OG0009570	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11
OG0009571	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11
OG0009572	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11
OG0009573	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11
OG0009574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	11
OG0009575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	11
OG0009576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11
OG0009577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11
OG0009578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11
OG0009579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11
OG0009580	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009581	3	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	10
OG0009582	2	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009583	2	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	10
OG0009584	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	10
OG0009585	4	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	10
OG0009586	2	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	10
OG0009587	3	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	10
OG0009588	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009589	2	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	10
OG0009590	1	5	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	10
OG0009591	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	10
OG0009592	1	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	10
OG0009593	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009594	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009595	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	10
OG0009596	3	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009597	4	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	10
OG0009598	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009599	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009600	1	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	10
OG0009601	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10
OG0009602	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009603	1	4	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	10
OG0009604	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	10
OG0009605	1	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	10
OG0009606	4	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10
OG0009607	3	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009608	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10
OG0009609	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009610	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1	0	0	10
OG0009611	1	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	10
OG0009612	2	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	1	2	0	10
OG0009613	3	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	10
OG0009614	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009615	1	3	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	10
OG0009616	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009617	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009618	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009619	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	1	10
OG0009620	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009621	1	4	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009622	2	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	10
OG0009623	1	2	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009624	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	10
OG0009625	2	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	10
OG0009626	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	2	0	10
OG0009627	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	10
OG0009628	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	10
OG0009629	0	3	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	10
OG0009630	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009631	0	7	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009632	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009633	0	8	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009634	0	2	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009635	0	2	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	10
OG0009636	0	2	4	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	10
OG0009637	0	3	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	1	1	0	10
OG0009638	0	4	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	10
OG0009639	0	4	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009640	0	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009641	0	1	1	0	0	1	0	1	0	0	1	2	0	1	0	0	0	0	2	0	0	10
OG0009642	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009643	0	1	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009644	0	6	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009645	0	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	10
OG0009646	0	1	1	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	10
OG0009647	0	1	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009648	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	2	1	10
OG0009649	0	1	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009650	0	5	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009651	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	10
OG0009652	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	0	1	0	10
OG0009653	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	4	1	0	0	0	0	10
OG0009654	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	10
OG0009655	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009656	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	10
OG0009657	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	2	1	1	10
OG0009658	0	2	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	10
OG0009659	0	4	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009660	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009661	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009662	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	1	2	0	0	10
OG0009663	0	0	0	1	0	0	0	0	1	1	0	1	1	0	3	1	1	0	0	0	0	10
OG0009664	0	0	0	2	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	10
OG0009665	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	1	10
OG0009666	0	0	0	1	0	0	2	0	0	1	1	1	0	0	0	1	1	0	0	2	0	10
OG0009667	0	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	10
OG0009668	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	10
OG0009669	0	0	0	1	0	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	3	10
OG0009670	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	10
OG0009671	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	2	0	1	0	0	0	10
OG0009672	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	10
OG0009673	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	10
OG0009674	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	10
OG0009675	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	10
OG0009676	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	10
OG0009677	0	0	0	2	1	0	1	0	0	1	1	0	1	0	0	1	2	0	0	0	0	10
OG0009678	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	10
OG0009679	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	1	2	0	0	0	10
OG0009680	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	1	10
OG0009681	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	0	10
OG0009682	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	1	0	10
OG0009683	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	1	2	0	0	0	0	10
OG0009684	0	0	0	1	3	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	2	10
OG0009685	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	10
OG0009686	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	10
OG0009687	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	0	10
OG0009688	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	10
OG0009689	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	1	10
OG0009690	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	10
OG0009691	0	0	0	1	1	0	1	0	0	0	0	1	2	0	1	1	1	1	0	0	0	10
OG0009692	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	10
OG0009693	0	0	0	1	1	0	1	0	0	0	0	1	2	0	1	1	2	0	0	0	0	10
OG0009694	0	0	0	1	0	0	2	0	0	0	0	1	1	0	1	1	1	0	1	0	1	10
OG0009695	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	10
OG0009696	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	10
OG0009697	0	0	0	0	2	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	10
OG0009698	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	10
OG0009699	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	5	0	0	10
OG0009700	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	1	2	0	10
OG0009701	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	3	0	0	0	0	10
OG0009702	0	0	0	0	1	0	1	0	1	0	1	2	0	0	1	1	1	0	1	0	0	10
OG0009703	0	0	0	0	2	0	1	0	1	2	1	1	0	0	0	1	1	0	0	0	0	10
OG0009704	0	0	0	0	1	1	1	0	1	1	1	0	2	0	0	0	0	1	1	0	0	10
OG0009705	0	0	0	0	1	0	1	0	0	0	0	1	2	1	1	0	1	0	0	0	2	10
OG0009706	0	0	0	0	1	0	1	0	0	0	0	1	0	3	0	1	1	0	1	0	1	10
OG0009707	0	0	0	0	1	0	1	0	0	1	0	4	1	0	0	1	1	0	0	0	0	10
OG0009708	0	0	0	0	1	0	0	0	0	0	2	1	2	0	0	1	3	0	0	0	0	10
OG0009709	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	10
OG0009710	0	0	0	0	1	0	1	0	0	0	0	2	1	1	1	1	1	1	0	0	0	10
OG0009711	0	0	0	0	1	2	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	10
OG0009712	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	10
OG0009713	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009714	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009715	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009716	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009717	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	10
OG0009718	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	10
OG0009719	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	5	0	2	0	0	10
OG0009720	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	2	1	1	0	0	10
OG0009721	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	10
OG0009722	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	10
OG0009723	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OG0009724	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	8	0	0	10
OG0009725	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	10
OG0009726	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	3	1	0	1	10
OG0009727	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	10
